date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:45:42	119898/119898	---M--	200	added ('OK')	image/jpeg	etag:W/%22119898-1431848240000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20c%20-%20detc%2057%20vs%20mact%20[game%20washed%20out%20-%20points%20shared]-17052015-023714.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20c%20-%20detc%2057%20vs%20mact%20[game%20washed%20out%20-%20points%20shared]-17052015-023714.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=48)
21:45:42	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2c3.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=44)
21:45:42	85524/85524	---M--	200	added ('OK')	image/jpeg	etag:W/%2285524-1431848243000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20d%20-%20nvcc%2081%20[10.5]%20vs%20gttc%2077%20a.o-17052015-023719.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20d%20-%20nvcc%2081%20[10.5]%20vs%20gttc%2077%20a.o-17052015-023719.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=46)
21:45:42	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2c5.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=43)
21:45:42	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2c6.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=42)
21:45:43	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2c7.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=41)
21:45:46	119646/119646	---M--	200	added ('OK')	image/jpeg	etag:W/%22119646-1431848255000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20f%20-%20rkte%2092%20vs%20ggre%20[game%20wahsed%20out%20-%20points%20shared]%20-17052015-023729.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20f%20-%20rkte%2092%20vs%20ggre%20[game%20wahsed%20out%20-%20points%20shared]%20-17052015-023729.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=47)
21:45:46	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2c9.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=40)
21:45:54	141336/141336	---M--	200	added ('OK')	image/jpeg	etag:W/%22141336-1431882585000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20a%20-%20mdcs%2081%20(11%20ov)%20vs%20mmxi%2080%20a.o-17052015-120941.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20a%20-%20mdcs%2081%20(11%20ov)%20vs%20mmxi%2080%20a.o-17052015-120941.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=45)
21:45:54	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2cb.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=39)
21:45:55	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2cc.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=38)
21:46:04	128782/128782	---M--	200	added ('OK')	image/jpeg	etag:W/%22128782-1431848237000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20c%20-%20detc%2096%20(10.3)%20vs%20tcat%2095-17052015-023713.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20c%20-%20detc%2096%20(10.3)%20vs%20tcat%2095-17052015-023713.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=41)
21:46:04	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2ce.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=37)
21:46:04	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2cf.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=36)
21:46:06	121020/121020	---M--	200	added ('OK')	image/jpeg	etag:W/%22121020-1431848253000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20e%20-%20pcck%2093%20[incomplete%20]%20vs%20rktr%2087-17052015-023727.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20e%20-%20pcck%2093%20[incomplete%20]%20vs%20rktr%2087-17052015-023727.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=40)
21:46:06	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2d1.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=35)
21:46:18	142124/142124	---M--	200	added ('OK')	image/jpeg	etag:W/%22142124-1431880795000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20b%20-%20trcc%2059%20[10.1]%20vs%20depc%2058-17052015-113950.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20b%20-%20trcc%2059%20[10.1]%20vs%20depc%2058-17052015-113950.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=38)
21:46:18	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2d3.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=34)
21:46:25	128758/128758	---M--	200	added ('OK')	image/jpeg	etag:W/%22128758-1431848253000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20e%20-%20dskc%2096%20vs%20gpan%2078%20a.o.-17052015-023726.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20e%20-%20dskc%2096%20vs%20gpan%2078%20a.o.-17052015-023726.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=36)
21:46:25	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2d5.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=33)
21:46:30	145733/145733	---M--	200	added ('OK')	image/jpeg	etag:W/%22145733-1430794279000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20c%20-%20detc%20146%20vs%20mpcc%20131-04052015-095115.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20c%20-%20detc%20146%20vs%20mpcc%20131-04052015-095115.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=35)
21:46:30	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2d7.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=32)
21:46:39	130635/130635	---M--	200	added ('OK')	image/jpeg	etag:W/%22130635-1430794293000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20f%20-%20rkte%20189%20vs%20rscc%2070-04052015-095129.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20f%20-%20rkte%20189%20vs%20rscc%2070-04052015-095129.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=34)
21:46:39	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2d9.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=31)
21:46:45	392902/392902	---M--	200	added ('OK')	image/png	etag:W/%22392902-1431848238000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20a%20-%20chcc%20111%20[17.3]%20vs%20uncc%20108-17052015-023715.png	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20a%20-%20chcc%20111%20[17.3]%20vs%20uncc%20108-17052015-023715.png	(from http://www.mich-ca.org/displayArticle.htm?id=44)
21:46:46	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2db.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=30)
21:46:46	128820/128820	---M--	200	added ('OK')	image/jpeg	etag:W/%22128820-1430794282000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20d%20-%20sncc%20130(12.4)%20vs%20gttc%20127-04052015-095120.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20d%20-%20sncc%20130(12.4)%20vs%20gttc%20127-04052015-095120.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=33)
21:46:46	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2dd.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=29)
21:46:46	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2de.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=28)
21:46:51	131565/131565	---M--	200	added ('OK')	image/jpeg	etag:W/%22131565-1430794282000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20d%20-%20nvcc%20182%20vs%20drcc%20108-04052015-095119.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20d%20-%20nvcc%20182%20vs%20drcc%20108-04052015-095119.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=32)
21:46:51	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2e0.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=27)
21:47:02	138957/138957	---M--	200	added ('OK')	image/jpeg	etag:W/%22138957-1430794277000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20a%20-%20uncc%20134%20(18.5)%20vs%20mdcs%20132-04052015-095113.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20a%20-%20uncc%20134%20(18.5)%20vs%20mdcs%20132-04052015-095113.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=31)
21:47:02	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2e2.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=26)
21:47:07	129528/129528	---M--	200	added ('OK')	image/jpeg	etag:W/%22129528-1430794292000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20f%20-%20glcc%20124%20vs%20ggre%2079-04052015-095129.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20f%20-%20glcc%20124%20vs%20ggre%2079-04052015-095129.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=28)
21:47:07	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2e4.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=25)
21:47:08	137764/137764	---M--	200	added ('OK')	image/jpeg	etag:W/%22137764-1430794272000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20a%20-%20chcc%20121%20(16.4)%20vs%20mmxi%20119-04052015-095109.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20a%20-%20chcc%20121%20(16.4)%20vs%20mmxi%20119-04052015-095109.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=30)
21:47:08	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2e6.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=24)
21:47:11	120951/120951	---M--	200	added ('OK')	image/jpeg	etag:W/%22120951-1430794274000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20b%20-%20mdcg%20144%20vs%20trcc%20140-04052015-095112.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20b%20-%20mdcg%20144%20vs%20trcc%20140-04052015-095112.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=27)
21:47:11	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2e8.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=23)
21:47:23	127954/127954	---M--	200	added ('OK')	image/jpeg	etag:W/%22127954-1430794276000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20b%20-%20motc%2097%20(14)%20vs%20depc%2094-04052015-095111.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20b%20-%20motc%2097%20(14)%20vs%20depc%2094-04052015-095111.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=26)
21:47:23	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2ea.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=22)
21:47:29	127774/127774	---M--	200	added ('OK')	image/jpeg	etag:W/%22127774-1430794290000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20f%20-%20glcc%20141%20vs%20rkte%20102-04052015-095126.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20f%20-%20glcc%20141%20vs%20rkte%20102-04052015-095126.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=24)
21:47:29	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2ec.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=21)
21:47:29	113183/113183	---M--	200	added ('OK')	image/jpeg	etag:W/%22113183-1430794290000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20e%20-%20rktr%2088%20(16)%20vs%20dskc%2087-04052015-095125.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20e%20-%20rktr%2088%20(16)%20vs%20dskc%2087-04052015-095125.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=23)
21:47:29	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2ee.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=20)
21:47:32	151957/151957	---M--	200	added ('OK')	image/jpeg	etag:W/%22151957-1430794280000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20c%20-%20tcat%20147%20vs%20mact%20122-04052015-095114.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20c%20-%20tcat%20147%20vs%20mact%20122-04052015-095114.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=25)
21:47:32	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2f0.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=19)
21:47:45	135338/135338	---M--	200	added ('OK')	image/jpeg	etag:W/%22135338-1430794267000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20a%20-%20chcc%20161%20vs%20mdcs%20144-04052015-095104.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20a%20-%20chcc%20161%20vs%20mdcs%20144-04052015-095104.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=22)
21:47:46	85625/85625	---M--	200	added ('OK')	image/jpeg	etag:W/%2285625-1430367825000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/glt2015_drccvsgttcc_game6_1-29042015-112343.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/glt2015_drccvsgttcc_game6_1-29042015-112343.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=19)
21:47:46	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2f3.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=18)
21:47:51	137397/137397	---M--	200	added ('OK')	image/jpeg	etag:W/%22137397-1430367825000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/glt2015_groupd_%20nvccvssncc_game8-29042015-112343.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/glt2015_groupd_%20nvccvssncc_game8-29042015-112343.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=21)
21:47:51	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2f5.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=17)
21:47:55	159569/159569	---M--	200	added ('OK')	image/jpeg	etag:W/%22159569-1430145556000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/glt2015_gropua_mmxi_vsuncc_scoresheet-27042015-093914.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/glt2015_gropua_mmxi_vsuncc_scoresheet-27042015-093914.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=20)
21:47:55	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2f7.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=16)
21:48:02	110162/110162	---M--	200	added ('OK')	image/jpeg	etag:W/%22110162-1430367825000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/glt2015_gtccvsdrcc_game6_2-29042015-112343.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/glt2015_gtccvsdrcc_game6_2-29042015-112343.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=19)
21:48:03	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2f9.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=15)
21:48:11	153026/153026	---M--	200	added ('OK')	image/jpeg	etag:W/%22153026-1430077025000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/image-26042015-023702.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/image-26042015-023702.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=18)
21:48:11	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2fb.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=6)
21:48:17	163816/163816	---M--	200	added ('OK')	image/jpeg	etag:W/%22163816-1430020930000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/glt2015_game4_mpccvstcat_scoresheet-25042015-110141.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/glt2015_game4_mpccvstcat_scoresheet-25042015-110141.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=17)
21:48:18	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2fd.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=301)
21:48:18	139484/139484	---M--	200	added ('OK')	image/jpeg	etag:W/%22139484-1430146012000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/glt2015_groupe_dskcvspkcc_scoresheet-27042015-094650.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/glt2015_groupe_dskcvspkcc_scoresheet-27042015-094650.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=16)
21:48:18	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2ff.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=300)
21:48:23	125665/125665	---M--	200	added ('OK')	image/jpeg	etag:W/%22125665-1430019977000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/glt2015_game3_motcvstrcc_scoresheet-25042015-104531.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/glt2015_game3_motcvstrcc_scoresheet-25042015-104531.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=15)
21:48:23	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.301.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=299)
21:48:33	138367/138367	---M--	200	added ('OK')	image/jpeg	etag:W/%22138367-1430019184000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/glt2015_game1_depcvcmdcg_scoresheet-25042015-103252.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/glt2015_game1_depcvcmdcg_scoresheet-25042015-103252.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=6)
21:48:33	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.303.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=298)
21:48:37	85522/85522	---M--	200	added ('OK')	image/jpeg	etag:W/%2285522-1440600203000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/game%2048%20qf3%20t20%20plate%20mmxi%20131%20(18.1)%20vs%20rktr%20130-26082015-094318.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/game%2048%20qf3%20t20%20plate%20mmxi%20131%20(18.1)%20vs%20rktr%20130-26082015-094318.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=299)
21:48:37	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.305.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=297)
21:48:39	132795/132795	---M--	200	added ('OK')	image/jpeg	etag:W/%22132795-1442020610000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/game%2050_2015_t20_plate_tcat%20151-1%20in%2013.2%20ovrs%20vs%20lbdc%20149-5%20in%2020%20ovrs_mirage-11092015-081642.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/game%2050_2015_t20_plate_tcat%20151-1%20in%2013.2%20ovrs%20vs%20lbdc%20149-5%20in%2020%20ovrs_mirage-11092015-081642.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=301)
21:48:39	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.307.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=296)
